date,plant_id,product_line,product_category,demand_units,raw_material_1,raw_material_2,raw_material_3,raw_material_4,economic_index,capacity_utilization,supply_chain_disruption,working_days_month,is_holiday,fuel_cost_index,labor_availability,inventory_level,lead_time_days,order_backlog
2023-01-12,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,730,Active_Ingredient,Lactose,Starch,Cellulose,101.79,0.912,0,22,0,47.62,1.021,1301,11,2
2023-01-12,Bangalore_Pharma,API_P03,Pharmaceuticals,528,Active_Ingredient,Lactose,Starch,Cellulose,101.79,0.944,1,22,0,47.62,0.653,1318,9,71
2023-01-13,Mumbai_Electronics,PCB_Assembly_001,Electronics,1929,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,105.66,1.0,0,22,0,52.06,1.021,1182,8,4
2023-01-13,Mumbai_Electronics,PCB_Assembly_002,Electronics,1480,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,105.66,0.987,0,22,0,52.06,0.996,1457,9,70
2023-01-13,Mumbai_Electronics,Component_001,Electronics,1604,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,105.66,1.0,0,22,0,52.06,0.954,1263,8,98
2023-01-13,Chennai_Automotive,Engine_Part_A01,Automotive,1032,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,105.66,0.86,0,22,0,52.06,0.859,1466,10,48
2023-01-13,Chennai_Automotive,Body_Part_B02,Automotive,1176,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,105.66,0.98,0,22,0,52.06,0.902,1300,7,92
2023-01-13,Chennai_Automotive,Interior_C03,Automotive,1028,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,105.66,0.857,0,22,0,52.06,1.025,1405,10,6
2023-01-13,Pune_Textiles,Cotton_Fabric_T01,Textiles,1678,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,105.66,0.839,0,22,0,52.06,1.001,1224,11,26
2023-01-13,Pune_Textiles,Synthetic_T02,Textiles,1789,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,105.66,0.894,0,22,0,52.06,0.87,1094,9,54
2023-01-13,Pune_Textiles,Blended_T03,Textiles,1471,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,105.66,0.736,0,22,0,52.06,0.98,1422,8,48
2023-01-13,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,581,Active_Ingredient,Lactose,Starch,Cellulose,105.66,0.726,0,22,0,52.06,0.856,1254,8,49
2023-01-13,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,611,Active_Ingredient,Lactose,Starch,Cellulose,105.66,0.764,0,22,0,52.06,0.873,1125,10,28
2023-01-13,Bangalore_Pharma,API_P03,Pharmaceuticals,594,Active_Ingredient,Lactose,Starch,Cellulose,105.66,0.743,0,22,0,52.06,0.975,1285,8,65
2023-01-14,Mumbai_Electronics,PCB_Assembly_001,Electronics,46,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,107.61,0.031,0,22,1,51.39,0.657,1270,11,99
2023-01-14,Mumbai_Electronics,PCB_Assembly_002,Electronics,56,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,107.61,0.037,0,22,1,51.39,0.701,1255,11,62
2023-01-14,Mumbai_Electronics,Component_001,Electronics,54,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,107.61,0.036,0,22,1,51.39,0.677,1477,10,91
2023-01-14,Chennai_Automotive,Engine_Part_A01,Automotive,40,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,107.61,0.033,0,22,1,51.39,0.688,1075,8,68
2023-01-14,Chennai_Automotive,Body_Part_B02,Automotive,37,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,107.61,0.031,0,22,1,51.39,0.664,1185,10,17
2023-01-14,Chennai_Automotive,Interior_C03,Automotive,32,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,107.61,0.027,0,22,1,51.39,0.684,1016,10,70
2023-01-14,Pune_Textiles,Cotton_Fabric_T01,Textiles,53,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,107.61,0.026,0,22,1,51.39,0.761,1339,9,43
2023-01-14,Pune_Textiles,Synthetic_T02,Textiles,30,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,107.61,0.021,1,22,1,51.39,0.69,1308,11,75
2023-01-14,Pune_Textiles,Blended_T03,Textiles,47,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,107.61,0.024,0,22,1,51.39,0.684,1069,11,87
2023-01-14,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,23,Active_Ingredient,Lactose,Starch,Cellulose,107.61,0.029,0,22,1,51.39,0.73,1336,9,57
2023-01-14,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,18,Active_Ingredient,Lactose,Starch,Cellulose,107.61,0.022,0,22,1,51.39,0.716,1241,10,25
2023-01-14,Bangalore_Pharma,API_P03,Pharmaceuticals,19,Active_Ingredient,Lactose,Starch,Cellulose,107.61,0.024,0,22,1,51.39,0.736,1067,11,1
2023-01-15,Mumbai_Electronics,PCB_Assembly_001,Electronics,55,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,103.12,0.037,0,22,1,51.88,0.639,1011,8,63
2023-01-15,Mumbai_Electronics,PCB_Assembly_002,Electronics,50,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,103.12,0.033,0,22,1,51.88,0.651,1050,7,42
2023-01-15,Mumbai_Electronics,Component_001,Electronics,52,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,103.12,0.035,0,22,1,51.88,0.702,1355,7,79
2023-01-15,Chennai_Automotive,Engine_Part_A01,Automotive,40,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,103.12,0.033,0,22,1,51.88,0.704,1292,10,20
2023-01-15,Chennai_Automotive,Body_Part_B02,Automotive,31,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,103.12,0.026,0,22,1,51.88,0.721,1474,10,23
2023-01-15,Chennai_Automotive,Interior_C03,Automotive,30,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,103.12,0.025,0,22,1,51.88,0.753,1355,11,20
2023-01-15,Pune_Textiles,Cotton_Fabric_T01,Textiles,53,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,103.12,0.026,0,22,1,51.88,0.644,1248,11,94
2023-01-15,Pune_Textiles,Synthetic_T02,Textiles,55,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,103.12,0.028,0,22,1,51.88,0.741,1128,10,81
2023-01-15,Pune_Textiles,Blended_T03,Textiles,50,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,103.12,0.025,0,22,1,51.88,0.639,1082,9,40
2023-01-15,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,17,Active_Ingredient,Lactose,Starch,Cellulose,103.12,0.021,0,22,1,51.88,0.758,1445,10,19
2023-01-15,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,21,Active_Ingredient,Lactose,Starch,Cellulose,103.12,0.026,0,22,1,51.88,0.698,1271,10,22
2023-01-15,Bangalore_Pharma,API_P03,Pharmaceuticals,20,Active_Ingredient,Lactose,Starch,Cellulose,103.12,0.025,0,22,1,51.88,0.652,1433,7,96
2023-01-16,Mumbai_Electronics,PCB_Assembly_001,Electronics,1678,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,109.45,1.0,0,22,0,51.85,0.888,1430,11,71
2023-01-16,Mumbai_Electronics,PCB_Assembly_002,Electronics,1622,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,109.45,1.0,0,22,0,51.85,1.004,1123,7,45
2023-01-16,Mumbai_Electronics,Component_001,Electronics,1372,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,109.45,0.915,0,22,0,51.85,1.003,1281,8,83
2023-01-16,Chennai_Automotive,Engine_Part_A01,Automotive,1249,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,109.45,1.0,0,22,0,51.85,0.893,1252,7,5
2023-01-16,Chennai_Automotive,Body_Part_B02,Automotive,1235,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,109.45,1.0,0,22,0,51.85,0.915,1280,10,59
2023-01-16,Chennai_Automotive,Interior_C03,Automotive,1068,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,109.45,0.89,0,22,0,51.85,0.924,1482,10,97
2023-01-16,Pune_Textiles,Cotton_Fabric_T01,Textiles,1341,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,109.45,0.67,0,22,0,51.85,0.899,1057,10,46
2023-01-16,Pune_Textiles,Synthetic_T02,Textiles,1363,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,109.45,0.681,0,22,0,51.85,0.92,1362,9,24
2023-01-16,Pune_Textiles,Blended_T03,Textiles,1480,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,109.45,0.74,0,22,0,51.85,0.958,1153,8,50
2023-01-16,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,686,Active_Ingredient,Lactose,Starch,Cellulose,109.45,0.858,0,22,0,51.85,0.976,1434,11,24
2023-01-16,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,738,Active_Ingredient,Lactose,Starch,Cellulose,109.45,0.922,0,22,0,51.85,1.04,1200,11,98
2023-01-16,Bangalore_Pharma,API_P03,Pharmaceuticals,683,Active_Ingredient,Lactose,Starch,Cellulose,109.45,0.854,0,22,0,51.85,1.032,1443,10,64
2023-01-17,Mumbai_Electronics,PCB_Assembly_001,Electronics,1830,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,108.27,1.0,0,22,0,57.52,0.899,1073,8,69
2023-01-17,Mumbai_Electronics,PCB_Assembly_002,Electronics,1337,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,108.27,1.0,1,22,0,57.52,0.696,1352,9,88
2023-01-17,Mumbai_Electronics,Component_001,Electronics,1428,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,108.27,0.952,0,22,0,57.52,0.954,1330,9,16
2023-01-17,Chennai_Automotive,Engine_Part_A01,Automotive,928,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,108.27,1.0,1,22,0,57.52,0.709,1179,11,60
2023-01-17,Chennai_Automotive,Body_Part_B02,Automotive,1272,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,108.27,1.0,0,22,0,57.52,0.905,1448,9,72
2023-01-17,Chennai_Automotive,Interior_C03,Automotive,1032,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,108.27,0.86,0,22,0,57.52,0.864,1243,10,30
2023-01-17,Pune_Textiles,Cotton_Fabric_T01,Textiles,1775,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,108.27,0.887,0,22,0,57.52,0.876,1162,8,35
2023-01-17,Pune_Textiles,Synthetic_T02,Textiles,1386,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,108.27,0.693,0,22,0,57.52,0.901,1088,9,71
2023-01-17,Pune_Textiles,Blended_T03,Textiles,1772,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,108.27,0.886,0,22,0,57.52,0.86,1483,9,36
2023-01-17,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,721,Active_Ingredient,Lactose,Starch,Cellulose,108.27,0.901,0,22,0,57.52,0.892,1210,7,80
2023-01-17,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,764,Active_Ingredient,Lactose,Starch,Cellulose,108.27,0.955,0,22,0,57.52,1.03,1247,7,75
2023-01-17,Bangalore_Pharma,API_P03,Pharmaceuticals,678,Active_Ingredient,Lactose,Starch,Cellulose,108.27,0.848,0,22,0,57.52,0.994,1121,10,93
2023-01-18,Mumbai_Electronics,PCB_Assembly_001,Electronics,1843,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,102.8,1.0,0,22,0,51.24,1.018,1151,9,36
2023-01-18,Mumbai_Electronics,PCB_Assembly_002,Electronics,1865,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,102.8,1.0,0,22,0,51.24,0.872,1000,8,79
2023-01-18,Mumbai_Electronics,Component_001,Electronics,1343,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,102.8,1.0,1,22,0,51.24,0.655,1095,11,2
2023-01-18,Chennai_Automotive,Engine_Part_A01,Automotive,1063,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,102.8,0.886,0,22,0,51.24,0.877,1403,11,4
2023-01-18,Chennai_Automotive,Body_Part_B02,Automotive,1066,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,102.8,0.888,0,22,0,51.24,0.896,1035,8,86
2023-01-18,Chennai_Automotive,Interior_C03,Automotive,1263,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,102.8,1.0,0,22,0,51.24,0.993,1385,11,62
2023-01-18,Pune_Textiles,Cotton_Fabric_T01,Textiles,1382,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,102.8,0.691,0,22,0,51.24,0.89,1370,8,54
2023-01-18,Pune_Textiles,Synthetic_T02,Textiles,1366,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,102.8,0.683,0,22,0,51.24,0.994,1259,11,91
2023-01-18,Pune_Textiles,Blended_T03,Textiles,1656,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,102.8,0.828,0,22,0,51.24,0.928,1124,10,64
2023-01-18,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,646,Active_Ingredient,Lactose,Starch,Cellulose,102.8,0.807,0,22,0,51.24,0.933,1341,11,99
2023-01-18,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,690,Active_Ingredient,Lactose,Starch,Cellulose,102.8,0.863,0,22,0,51.24,0.876,1467,8,57
2023-01-18,Bangalore_Pharma,API_P03,Pharmaceuticals,616,Active_Ingredient,Lactose,Starch,Cellulose,102.8,0.77,0,22,0,51.24,0.994,1000,10,4
2023-01-19,Mumbai_Electronics,PCB_Assembly_001,Electronics,1746,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,106.58,1.0,0,22,0,53.68,1.037,1044,9,67
2023-01-19,Mumbai_Electronics,PCB_Assembly_002,Electronics,1777,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,106.58,1.0,0,22,0,53.68,0.916,1249,9,10
2023-01-19,Mumbai_Electronics,Component_001,Electronics,1859,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,106.58,1.0,0,22,0,53.68,0.959,1014,8,41
2023-01-19,Chennai_Automotive,Engine_Part_A01,Automotive,1224,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,106.58,1.0,0,22,0,53.68,0.991,1042,11,41
2023-01-19,Chennai_Automotive,Body_Part_B02,Automotive,1110,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,106.58,0.925,0,22,0,53.68,1.009,1190,11,58
2023-01-19,Chennai_Automotive,Interior_C03,Automotive,1290,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,106.58,1.0,0,22,0,53.68,0.868,1045,10,99
2023-01-19,Pune_Textiles,Cotton_Fabric_T01,Textiles,1052,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,106.58,0.752,1,22,0,53.68,0.74,1021,7,53
2023-01-19,Pune_Textiles,Synthetic_T02,Textiles,1769,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,106.58,0.884,0,22,0,53.68,0.868,1046,7,42
2023-01-19,Pune_Textiles,Blended_T03,Textiles,1339,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,106.58,0.669,0,22,0,53.68,0.932,1196,11,22
2023-01-19,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,723,Active_Ingredient,Lactose,Starch,Cellulose,106.58,0.904,0,22,0,53.68,0.89,1413,10,40
2023-01-19,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,632,Active_Ingredient,Lactose,Starch,Cellulose,106.58,0.79,0,22,0,53.68,0.917,1442,10,1
2023-01-19,Bangalore_Pharma,API_P03,Pharmaceuticals,781,Active_Ingredient,Lactose,Starch,Cellulose,106.58,0.976,0,22,0,53.68,1.04,1357,7,37
2023-01-20,Mumbai_Electronics,PCB_Assembly_001,Electronics,1379,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,108.15,0.919,0,22,0,54.82,0.974,1406,8,71
2023-01-20,Mumbai_Electronics,PCB_Assembly_002,Electronics,1516,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,108.15,1.0,0,22,0,54.82,1.04,1161,10,2
2023-01-20,Mumbai_Electronics,Component_001,Electronics,1907,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,108.15,1.0,0,22,0,54.82,0.883,1490,7,54
2023-01-20,Chennai_Automotive,Engine_Part_A01,Automotive,1183,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,108.15,0.986,0,22,0,54.82,1.044,1140,7,58
2023-01-20,Chennai_Automotive,Body_Part_B02,Automotive,1211,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,108.15,1.0,0,22,0,54.82,0.991,1457,10,54
2023-01-20,Chennai_Automotive,Interior_C03,Automotive,1392,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,108.15,1.0,0,22,0,54.82,0.873,1046,7,10
2023-01-20,Pune_Textiles,Cotton_Fabric_T01,Textiles,1529,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,108.15,0.764,0,22,0,54.82,1.014,1418,8,73
2023-01-20,Pune_Textiles,Synthetic_T02,Textiles,1494,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,108.15,0.747,0,22,0,54.82,1.001,1161,9,1
2023-01-20,Pune_Textiles,Blended_T03,Textiles,1422,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,108.15,0.711,0,22,0,54.82,0.983,1233,9,70
2023-01-20,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,654,Active_Ingredient,Lactose,Starch,Cellulose,108.15,0.818,0,22,0,54.82,0.916,1312,10,83
2023-01-20,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,781,Active_Ingredient,Lactose,Starch,Cellulose,108.15,0.976,0,22,0,54.82,0.919,1432,10,31
2023-01-20,Bangalore_Pharma,API_P03,Pharmaceuticals,801,Active_Ingredient,Lactose,Starch,Cellulose,108.15,1.0,0,22,0,54.82,0.984,1489,10,91
2023-01-21,Mumbai_Electronics,PCB_Assembly_001,Electronics,42,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,110.51,0.028,0,22,1,55.5,0.721,1455,8,23
2023-01-21,Mumbai_Electronics,PCB_Assembly_002,Electronics,53,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,110.51,0.035,0,22,1,55.5,0.703,1398,9,31
2023-01-21,Mumbai_Electronics,Component_001,Electronics,46,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,110.51,0.031,0,22,1,55.5,0.713,1058,8,46
2023-01-21,Chennai_Automotive,Engine_Part_A01,Automotive,35,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,110.51,0.029,0,22,1,55.5,0.746,1348,10,57
2023-01-21,Chennai_Automotive,Body_Part_B02,Automotive,30,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,110.51,0.025,0,22,1,55.5,0.667,1489,10,74
2023-01-21,Chennai_Automotive,Interior_C03,Automotive,36,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,110.51,0.03,0,22,1,55.5,0.768,1458,8,11
2023-01-21,Pune_Textiles,Cotton_Fabric_T01,Textiles,43,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,110.51,0.021,0,22,1,55.5,0.647,1299,7,1
2023-01-21,Pune_Textiles,Synthetic_T02,Textiles,40,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,110.51,0.02,0,22,1,55.5,0.672,1368,11,67
2023-01-21,Pune_Textiles,Blended_T03,Textiles,54,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,110.51,0.027,0,22,1,55.5,0.723,1005,8,85
2023-01-21,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,22,Active_Ingredient,Lactose,Starch,Cellulose,110.51,0.028,0,22,1,55.5,0.655,1242,8,9
2023-01-21,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,23,Active_Ingredient,Lactose,Starch,Cellulose,110.51,0.029,0,22,1,55.5,0.713,1458,10,6
2023-01-21,Bangalore_Pharma,API_P03,Pharmaceuticals,24,Active_Ingredient,Lactose,Starch,Cellulose,110.51,0.03,0,22,1,55.5,0.752,1347,11,55
2023-01-22,Mumbai_Electronics,PCB_Assembly_001,Electronics,50,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,110.98,0.033,0,22,1,54.58,0.76,1465,9,48
2023-01-22,Mumbai_Electronics,PCB_Assembly_002,Electronics,40,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,110.98,0.027,0,22,1,54.58,0.636,1464,10,67
2023-01-22,Mumbai_Electronics,Component_001,Electronics,57,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,110.98,0.038,0,22,1,54.58,0.651,1492,10,97
2023-01-22,Chennai_Automotive,Engine_Part_A01,Automotive,30,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,110.98,0.025,0,22,1,54.58,0.644,1216,10,44
2023-01-22,Chennai_Automotive,Body_Part_B02,Automotive,30,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,110.98,0.025,0,22,1,54.58,0.646,1456,7,55
2023-01-22,Chennai_Automotive,Interior_C03,Automotive,33,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,110.98,0.028,0,22,1,54.58,0.767,1367,10,87
2023-01-22,Pune_Textiles,Cotton_Fabric_T01,Textiles,43,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,110.98,0.021,0,22,1,54.58,0.636,1459,9,13
2023-01-22,Pune_Textiles,Synthetic_T02,Textiles,46,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,110.98,0.023,0,22,1,54.58,0.685,1029,8,94
2023-01-22,Pune_Textiles,Blended_T03,Textiles,52,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,110.98,0.026,0,22,1,54.58,0.718,1203,7,85
2023-01-22,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,21,Active_Ingredient,Lactose,Starch,Cellulose,110.98,0.026,0,22,1,54.58,0.631,1292,8,26
2023-01-22,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,12,Active_Ingredient,Lactose,Starch,Cellulose,110.98,0.022,1,22,1,54.58,0.635,1351,11,70
2023-01-22,Bangalore_Pharma,API_P03,Pharmaceuticals,18,Active_Ingredient,Lactose,Starch,Cellulose,110.98,0.022,0,22,1,54.58,0.651,1155,11,29
2023-01-23,Mumbai_Electronics,PCB_Assembly_001,Electronics,1866,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,110.0,1.0,0,22,0,54.93,0.903,1009,7,93
2023-01-23,Mumbai_Electronics,PCB_Assembly_002,Electronics,1536,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,110.0,1.0,0,22,0,54.93,0.963,1165,10,16
2023-01-23,Mumbai_Electronics,Component_001,Electronics,1629,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,110.0,1.0,0,22,0,54.93,0.879,1046,10,59
2023-01-23,Chennai_Automotive,Engine_Part_A01,Automotive,1310,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,110.0,1.0,0,22,0,54.93,0.921,1362,7,20
2023-01-23,Chennai_Automotive,Body_Part_B02,Automotive,1026,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,110.0,0.855,0,22,0,54.93,1.031,1017,8,6
2023-01-23,Chennai_Automotive,Interior_C03,Automotive,856,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,110.0,1.0,1,22,0,54.93,0.709,1122,8,15
2023-01-23,Pune_Textiles,Cotton_Fabric_T01,Textiles,1670,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,110.0,0.835,0,22,0,54.93,0.875,1179,11,75
2023-01-23,Pune_Textiles,Synthetic_T02,Textiles,1489,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,110.0,0.745,0,22,0,54.93,0.919,1138,9,68
2023-01-23,Pune_Textiles,Blended_T03,Textiles,1384,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,110.0,0.692,0,22,0,54.93,1.016,1275,10,66
2023-01-23,Bangalore_Pharma,Tablet_P01,Pharmaceuticals,593,Active_Ingredient,Lactose,Starch,Cellulose,110.0,0.741,0,22,0,54.93,1.016,1147,8,55
2023-01-23,Bangalore_Pharma,Liquid_P02,Pharmaceuticals,828,Active_Ingredient,Lactose,Starch,Cellulose,110.0,1.0,0,22,0,54.93,0.945,1475,9,85
2023-01-23,Bangalore_Pharma,API_P03,Pharmaceuticals,594,Active_Ingredient,Lactose,Starch,Cellulose,110.0,0.743,0,22,0,54.93,0.858,1288,10,66
2023-01-24,Mumbai_Electronics,PCB_Assembly_001,Electronics,1606,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,108.99,1.0,0,22,0,51.57,0.97,1395,10,11
2023-01-24,Mumbai_Electronics,PCB_Assembly_002,Electronics,1810,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,108.99,1.0,0,22,0,51.57,0.981,1186,8,97
2023-01-24,Mumbai_Electronics,Component_001,Electronics,1785,Silicon_Wafers,Copper_Wire,Plastic_Resin,Gold_Wire,108.99,1.0,0,22,0,51.57,0.958,1363,9,66
2023-01-24,Chennai_Automotive,Engine_Part_A01,Automotive,1334,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,108.99,1.0,0,22,0,51.57,0.881,1009,8,56
2023-01-24,Chennai_Automotive,Body_Part_B02,Automotive,1071,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,108.99,0.892,0,22,0,51.57,0.963,1427,9,69
2023-01-24,Chennai_Automotive,Interior_C03,Automotive,1264,Steel_Sheet,Aluminum_Block,Rubber_Compound,Electronics_Module,108.99,1.0,0,22,0,51.57,1.031,1440,11,95
2023-01-24,Pune_Textiles,Cotton_Fabric_T01,Textiles,1800,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,108.99,0.9,0,22,0,51.57,0.91,1475,8,80
2023-01-24,Pune_Textiles,Synthetic_T02,Textiles,1449,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,108.99,0.725,0,22,0,51.57,0.925,1245,8,88
2023-01-24,Pune_Textiles,Blended_T03,Textiles,1768,Cotton_Fiber,Polyester_Yarn,Dye_Chemical,Finishing_Agent,108.99,0.884,0,22,0,51.57,0.999,1063,10,4
